club_id,club_slug,club_name,logo_url,country_name,season_id,competition_id,competition_slug,competition_name,club_division,source_url,_last_modified_at
114977,san-diego-fc,San Diego FC (114977),https://tmssl.akamaized.net//images/wappen/head/114977.png?lm=1701506296,United States,2018,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/san-diego-fc/startseite/verein/114977/saison_id/2018,2025-09-13 11:10:30
11493,ssd-palermo-u19,Palermo Primavera (11493),https://tmssl.akamaized.net//images/wappen/head/11493.png?lm=1701339000,Italy,2018,IJ2B,primavera-2b,Primavera 2 - B,Primavera 2 - B,https://www.transfermarkt.com/ssd-palermo-u19/startseite/verein/11493/saison_id/2018,2025-09-13 09:08:50
116,fc-aarau,FC Aarau (116),https://tmssl.akamaized.net//images/wappen/head/116.png?lm=1688544004,Switzerland,2020,C2,challenge-league,Challenge League,Challenge League,https://www.transfermarkt.com/fc-aarau/startseite/verein/116/saison_id/2020,2025-09-13 10:48:05
1162,sm-caen,SM Caen (1162),https://tmssl.akamaized.net//images/wappen/head/1162.png?lm=1692825012,France,2008,FR3,championnat-national,Championnat National,Championnat National,https://www.transfermarkt.com/sm-caen/startseite/verein/1162/saison_id/2008,2025-09-13 09:10:45
1154,red-star-fc,Red Star FC (1154),https://tmssl.akamaized.net//images/wappen/head/1154.png?lm=1609759172,France,2003,FR2,ligue-2,Ligue 2,Ligue 2,https://www.transfermarkt.com/red-star-fc/startseite/verein/1154/saison_id/2003,2025-09-13 12:54:40
1150,leyton-orient,Leyton Orient (1150),https://tmssl.akamaized.net//images/wappen/head/1150.png?lm=1485645647,England,2004,GB3,league-one,League One,League One,https://www.transfermarkt.com/leyton-orient/startseite/verein/1150/saison_id/2004,2025-09-13 12:50:55
11676,cagliari-calcio-u19,Cagliari Primavera (11676),https://tmssl.akamaized.net//images/wappen/head/11676.png?lm=1438548383,Italy,2007,IJ1,primavera-1,Primavera 1,Primavera 1,https://www.transfermarkt.com/cagliari-calcio-u19/startseite/verein/11676/saison_id/2007,2025-09-13 09:22:25
1158,fc-lorient,FC Lorient (1158),https://tmssl.akamaized.net//images/wappen/head/1158.png?lm=1406642498,France,2023,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2023,2025-09-13 09:09:47
11688,giresunspor,Giresunspor (11688),https://tmssl.akamaized.net//images/wappen/head/11688.png?lm=1667476015,Türkiye,2008,TR4C,3-lig-grup-3,3.Lig Grup 3,3.Lig Grup 3,https://www.transfermarkt.com/giresunspor/startseite/verein/11688/saison_id/2008,2025-09-13 11:24:08
1177,silkeborg-if,Silkeborg IF (1177),https://tmssl.akamaized.net//images/wappen/head/1177.png?lm=1518117733,Denmark,2014,DK1,superligaen,Superliga,Superliga,https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177/saison_id/2014,2025-09-13 11:20:11
11831,club-atletico-tigre,Club Atlético Tigre (11831),https://tmssl.akamaized.net//images/wappen/head/11831.png?lm=1604443014,Argentina,2023,ARGC,torneo-final,Torneo Clausura,Torneo Clausura,https://www.transfermarkt.com/club-atletico-tigre/startseite/verein/11831/saison_id/2023,2025-09-13 11:44:27
1181,fc-blackpool,Blackpool FC (1181),https://tmssl.akamaized.net//images/wappen/head/1181.png?lm=1407655321,England,2022,GB3,league-one,League One,League One,https://www.transfermarkt.com/fc-blackpool/startseite/verein/1181/saison_id/2022,2025-09-13 10:19:12
1170,fc-dieppe,FC Dieppe (1170),https://tmssl.akamaized.net//images/wappen/head/1170.png?lm=1692825423,France,2023,CN2B,championnat-national-2-groupe-b,Championnat National 2 - Groupe B,Championnat National 2 - Groupe B,https://www.transfermarkt.com/fc-dieppe/startseite/verein/1170/saison_id/2023,2025-09-13 09:54:26
118373,auckland-fc,Auckland FC (118373),https://tmssl.akamaized.net//images/wappen/head/118373.png?lm=1737406914,New Zealand,2022,AUS1,a-league,A-League Men,A-League Men,https://www.transfermarkt.com/auckland-fc/startseite/verein/118373/saison_id/2022,2025-09-13 12:24:09
1184,krc-genk,KRC Genk (1184),https://tmssl.akamaized.net//images/wappen/head/1184.png?lm=1717666245,Belgium,2003,BE1,jupiler-pro-league,Jupiler Pro League,Jupiler Pro League,https://www.transfermarkt.com/krc-genk/startseite/verein/1184/saison_id/2003,2025-09-13 10:54:28
1194,rotherham-united,Rotherham United (1194),https://tmssl.akamaized.net//images/wappen/head/1194.png?lm=1751460857,England,2024,GB3,league-one,League One,League One,https://www.transfermarkt.com/rotherham-united/startseite/verein/1194/saison_id/2024,2025-09-13 10:18:59
11998,atalanta-bergamo-u19,Atalanta Primavera (11998),https://tmssl.akamaized.net//images/wappen/head/11998.png?lm=1568219998,Italy,2024,IJ1,primavera-1,Primavera 1,Primavera 1,https://www.transfermarkt.com/atalanta-bergamo-u19/startseite/verein/11998/saison_id/2024,2025-09-13 09:17:08
1198,lincoln-city,Lincoln City (1198),https://tmssl.akamaized.net//images/wappen/head/1198.png?lm=1734285411,England,2015,GB3,league-one,League One,League One,https://www.transfermarkt.com/lincoln-city/startseite/verein/1198/saison_id/2015,2025-09-13 12:51:46
121,dinamo-moskau,Dynamo Moscow (121),https://tmssl.akamaized.net//images/wappen/head/121.png?lm=1597937447,Russia,2010,RU1,premier-liga,Premier Liga,Premier Liga,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121/saison_id/2010,2025-09-13 11:56:28
1191,falkirk-fc,Falkirk FC (1191),https://tmssl.akamaized.net//images/wappen/head/1191.png?lm=1422899699,Scotland,2015,SC1,scottish-premiership,Scottish Premiership,Scottish Premiership,https://www.transfermarkt.com/falkirk-fc/startseite/verein/1191/saison_id/2015,2025-09-13 10:52:24
11997,as-rom-u19,Roma U20 (11997),https://tmssl.akamaized.net//images/wappen/head/11997.png?lm=1751979202,Italy,2016,IJ1,primavera-1,Primavera 1,Primavera 1,https://www.transfermarkt.com/as-rom-u19/startseite/verein/11997/saison_id/2016,2025-09-13 09:17:08
12124,aston-villa-u23,Aston Villa U21 (12124),https://tmssl.akamaized.net//images/wappen/head/12124.png?lm=1717155983,England,2014,GB21,premier-league-2,Premier League 2,Premier League 2,https://www.transfermarkt.com/aston-villa-u23/startseite/verein/12124/saison_id/2014,2025-09-13 09:28:50
12,as-rom,AS Roma (12),https://tmssl.akamaized.net//images/wappen/head/12.png?lm=1751979202,Italy,2018,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,2025-09-13 09:04:09
1211,fc-port-vale,Port Vale FC (1211),https://tmssl.akamaized.net//images/wappen/head/1211.png?lm=1411463634,England,2010,GB3,league-one,League One,League One,https://www.transfermarkt.com/fc-port-vale/startseite/verein/1211/saison_id/2010,2025-09-13 10:20:18
12163,paksi-fc,Paksi FC (12163),https://tmssl.akamaized.net//images/wappen/head/12163.png?lm=1471454115,Hungary,2004,UNG1,nemzeti-bajnoksag,Nemzeti Bajnokság,Nemzeti Bajnokság,https://www.transfermarkt.com/paksi-fc/startseite/verein/12163/saison_id/2004,2025-09-13 12:44:13
1220,carlisle-united,Carlisle United (1220),https://tmssl.akamaized.net//images/wappen/head/1220.png?lm=1573202339,England,2001,CNAT,national-league,National League,National League,https://www.transfermarkt.com/carlisle-united/startseite/verein/1220/saison_id/2001,2025-09-13 12:54:20
12276,olympique-saint-quentin,Olympique Saint-Quentin (12276),https://tmssl.akamaized.net//images/wappen/head/12276.png?lm=1596816879,France,2011,C3BR,championnat-national-3-bretagne,Championnat National 3 - Groupe E,Championnat National 3 - Groupe E,https://www.transfermarkt.com/olympique-saint-quentin/startseite/verein/12276/saison_id/2011,2025-09-13 10:05:43
122406,westchester-sc,Westchester SC (122406),https://tmssl.akamaized.net//images/wappen/head/122406.png?lm=1730414475,United States,2025,USC3,usl-league-one,USL League One,USL League One,https://www.transfermarkt.com/westchester-sc/startseite/verein/122406/saison_id/2025,2025-09-13 12:18:16
122,sk-sturm-graz,SK Sturm Graz (122),https://tmssl.akamaized.net//images/wappen/head/122.png?lm=1403016870,Austria,2008,A1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122/saison_id/2008,2025-09-13 11:01:48
1236,osters-if,Östers IF (1236),https://tmssl.akamaized.net//images/wappen/head/1236.png?lm=1738473701,Sweden,2005,SE1,allsvenskan,Allsvenskan,Allsvenskan,https://www.transfermarkt.com/osters-if/startseite/verein/1236/saison_id/2005,2025-09-13 10:52:55
1230,al-arabi-sc,Al-Arabi SC (1230),https://tmssl.akamaized.net//images/wappen/head/1230.png?lm=1728989970,Qatar,2018,QSL,qatar-stars-league,Qatar Stars League,Qatar Stars League,https://www.transfermarkt.com/al-arabi-sc/startseite/verein/1230/saison_id/2018,2025-09-13 12:06:11
1234,club-atletico-independiente,CA Independiente (1234),https://tmssl.akamaized.net//images/wappen/head/1234.png?lm=1489920510,Argentina,2020,ARGC,torneo-final,Torneo Clausura,Torneo Clausura,https://www.transfermarkt.com/club-atletico-independiente/startseite/verein/1234/saison_id/2020,2025-09-13 11:44:27
12321,fc-girona,Girona FC (12321),https://tmssl.akamaized.net//images/wappen/head/12321.png?lm=1730455718,Spain,2018,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2018,2025-09-13 09:14:07
124,glasgow-rangers,Rangers FC (124),https://tmssl.akamaized.net//images/wappen/head/124.png?lm=1657628093,Scotland,2016,SC1,scottish-premiership,Scottish Premiership,Scottish Premiership,https://www.transfermarkt.com/glasgow-rangers/startseite/verein/124/saison_id/2016,2025-09-13 10:52:01
1237,brighton-amp-hove-albion,Brighton & Hove Albion (1237),https://tmssl.akamaized.net//images/wappen/head/1237.png?lm=1492718902,England,2002,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2002,2025-09-13 10:16:57
12382,amed-sk,Amed SK (12382),https://tmssl.akamaized.net//images/wappen/head/12382.png?lm=1442152631,Türkiye,2011,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/amed-sk/startseite/verein/12382/saison_id/2011,2025-09-13 12:09:18
12423,kecskemeti-te,Kecskeméti TE (12423),https://tmssl.akamaized.net//images/wappen/head/12423.png?lm=1615317576,Hungary,2022,UN2,nemzeti-bajnoksag-ii-,Nemzeti Bajnokság II.,Nemzeti Bajnokság II.,https://www.transfermarkt.com/kecskemeti-te/startseite/verein/12423/saison_id/2022,2025-09-13 12:43:34
1241,livingston-fc,Livingston FC (1241),https://tmssl.akamaized.net//images/wappen/head/1241.png?lm=1422899840,Scotland,2005,SC1,scottish-premiership,Scottish Premiership,Scottish Premiership,https://www.transfermarkt.com/livingston-fc/startseite/verein/1241/saison_id/2005,2025-09-13 10:53:50
12388,ankara-keciorengucu,Ankara Keciörengücü (12388),https://tmssl.akamaized.net//images/wappen/head/12388.png?lm=1598890097,Türkiye,2019,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/ankara-keciorengucu/startseite/verein/12388/saison_id/2019,2025-09-13 12:21:11
120,kocaelispor,Kocaelispor (120),https://tmssl.akamaized.net//images/wappen/head/120.png?lm=1753430297,Türkiye,2007,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/kocaelispor/startseite/verein/120/saison_id/2007,2025-09-13 13:00:08
1245,kas-eupen,KAS Eupen (1245),https://tmssl.akamaized.net//images/wappen/head/1245.png?lm=1464260524,Belgium,2002,BE2,proximus-league,Challenger Pro League,Challenger Pro League,https://www.transfermarkt.com/kas-eupen/startseite/verein/1245/saison_id/2002,2025-09-13 11:44:43
1244,cd-leganes,CD Leganés (1244),https://tmssl.akamaized.net//images/wappen/head/1244.png?lm=1422972468,Spain,2003,ES2,laliga2,LaLiga2,LaLiga2,https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2003,2025-09-13 09:06:04
1247,colorado-rapids,Colorado Rapids (1247),https://tmssl.akamaized.net//images/wappen/head/1247.png?lm=1483887816,United States,2020,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/colorado-rapids/startseite/verein/1247/saison_id/2020,2025-09-13 11:07:06
126,caykur-rizespor,Caykur Rizespor (126),https://tmssl.akamaized.net//images/wappen/head/126.png?lm=1753432348,Türkiye,2011,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126/saison_id/2011,2025-09-13 09:49:04
124312,portland-hearts-of-pine,Portland Hearts of Pine (124312),https://tmssl.akamaized.net//images/wappen/head/124312.png?lm=1730414423,United States,2007,USC3,usl-league-one,USL League One,USL League One,https://www.transfermarkt.com/portland-hearts-of-pine/startseite/verein/124312/saison_id/2007,2025-09-13 12:25:29
1268,ado-den-haag,ADO Den Haag (1268),https://tmssl.akamaized.net//images/wappen/head/1268.png?lm=1420455700,Netherlands,2002,NL2,keuken-kampioen-divisie,Keuken Kampioen Divisie,Keuken Kampioen Divisie,https://www.transfermarkt.com/ado-den-haag/startseite/verein/1268/saison_id/2002,2025-09-13 12:13:00
127,sc-paderborn-07,SC Paderborn 07 (127),https://tmssl.akamaized.net//images/wappen/head/127.png?lm=1532010365,Germany,2018,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/sc-paderborn-07/startseite/verein/127/saison_id/2018,2025-09-13 09:22:51
1274,stabaek-fotball,Stabæk Fotball (1274),https://tmssl.akamaized.net//images/wappen/head/1274.png?lm=1423572768,Norway,2004,NO2,obos-ligaen,OBOS-ligaen,OBOS-ligaen,https://www.transfermarkt.com/stabaek-fotball/startseite/verein/1274/saison_id/2004,2025-09-13 13:21:52
1269,pec-zwolle,PEC Zwolle (1269),https://tmssl.akamaized.net//images/wappen/head/1269.png?lm=1610790473,Netherlands,2006,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269/saison_id/2006,2025-09-13 11:34:30
1270,dunfermline-athletic-fc,Dunfermline Athletic FC (1270),https://tmssl.akamaized.net//images/wappen/head/1270.png?lm=1431536552,Scotland,2024,SC2,scottish-championship,Scottish Championship,Scottish Championship,https://www.transfermarkt.com/dunfermline-athletic-fc/startseite/verein/1270/saison_id/2024,2025-09-13 12:55:06
12770,sm-caen-b,SM Caen B (12770),https://tmssl.akamaized.net//images/wappen/head/12770.png?lm=1692825012,France,2022,C3PL,championnat-national-3-pays-de-la-loire,Championnat National 3 - Groupe D,Championnat National 3 - Groupe D,https://www.transfermarkt.com/sm-caen-b/startseite/verein/12770/saison_id/2022,2025-09-13 09:37:03
12764,olympique-lyon-b,Olympique Lyon B (12764),https://tmssl.akamaized.net//images/wappen/head/12764.png?lm=1682671519,France,2023,C3IF,championnat-national-3-paris-ile-de-france,Championnat National 3 - Groupe H,Championnat National 3 - Groupe H,https://www.transfermarkt.com/olympique-lyon-b/startseite/verein/12764/saison_id/2023,2025-09-13 13:16:46
1283,fc-emmen,FC Emmen (1283),https://tmssl.akamaized.net//images/wappen/head/1283.png?lm=1750407423,Netherlands,2002,NL2,keuken-kampioen-divisie,Keuken Kampioen Divisie,Keuken Kampioen Divisie,https://www.transfermarkt.com/fc-emmen/startseite/verein/1283/saison_id/2002,2025-09-13 11:28:43
1277,fc-schaffhausen,FC Schaffhausen (1277),https://tmssl.akamaized.net//images/wappen/head/1277.png?lm=1700252528,Switzerland,2017,CHPR,promotion-league,Promotion League,Promotion League,https://www.transfermarkt.com/fc-schaffhausen/startseite/verein/1277/saison_id/2017,2025-09-13 10:51:21
1286,club-atletico-newells-old-boys,CA Newell\,https://tmssl.akamaized.net//images/wappen/head/1286.png?lm=1622640330,Argentina,2015,ARGC,torneo-final,Torneo Clausura,Torneo Clausura,https://www.transfermarkt.com/club-atletico-newells-old-boys/startseite/verein/1286/saison_id/2015,2025-09-13 11:50:31
12405,real-union-club,Real Unión Club (12405),https://tmssl.akamaized.net//images/wappen/head/12405.png?lm=1437943370,Spain,2022,E4G2,segunda-division-r-f-e-f-grupo-ii,Segunda Federación - Grupo II,Segunda Federación - Grupo II,https://www.transfermarkt.com/real-union-club/startseite/verein/12405/saison_id/2022,2025-09-12 12:56:31
130,parma-calcio-1913,Parma Calcio 1913 (130),https://tmssl.akamaized.net//images/wappen/head/130.png?lm=1530945992,Italy,2018,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2018,2025-09-13 09:04:09
1292,etoile-carouge-fc,Etoile Carouge FC (1292),https://tmssl.akamaized.net//images/wappen/head/1292.png?lm=1720613621,Switzerland,2020,C2,challenge-league,Challenge League,Challenge League,https://www.transfermarkt.com/etoile-carouge-fc/startseite/verein/1292/saison_id/2020,2025-09-13 10:47:59
12816,lazio-rom-u19,Lazio U20 (12816),https://tmssl.akamaized.net//images/wappen/head/12816.png?lm=1601537785,Italy,2020,IJ1,primavera-1,Primavera 1,Primavera 1,https://www.transfermarkt.com/lazio-rom-u19/startseite/verein/12816/saison_id/2020,2025-09-13 09:17:21
1301,cs-maritimo,CS Marítimo (1301),https://tmssl.akamaized.net//images/wappen/head/1301.png?lm=1656600130,Portugal,2003,PO2,liga-portugal-2,Liga Portugal 2,Liga Portugal 2,https://www.transfermarkt.com/cs-maritimo/startseite/verein/1301/saison_id/2003,2025-09-13 10:05:03
1302,northampton-town,Northampton Town (1302),https://tmssl.akamaized.net//images/wappen/head/1302.png?lm=1411465025,England,2005,GB3,league-one,League One,League One,https://www.transfermarkt.com/northampton-town/startseite/verein/1302/saison_id/2005,2025-09-13 10:41:47
1304,heracles-almelo,Heracles Almelo (1304),https://tmssl.akamaized.net//images/wappen/head/1304.png?lm=1488213735,Netherlands,2017,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304/saison_id/2017,2025-09-13 12:12:54
1293,tromso-il,Tromsø IL (1293),https://tmssl.akamaized.net//images/wappen/head/1293.png?lm=1438202054,Norway,2010,NO1,eliteserien,Eliteserien,Eliteserien,https://www.transfermarkt.com/tromso-il/startseite/verein/1293/saison_id/2010,2025-09-13 13:21:56
13,atletico-madrid,Atlético de Madrid (13),https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,Spain,2005,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2005,2025-09-13 09:14:07
1290,grenoble-foot-38,Grenoble Foot 38 (1290),https://tmssl.akamaized.net//images/wappen/head/1290.png?lm=1711388247,France,2024,FR2,ligue-2,Ligue 2,Ligue 2,https://www.transfermarkt.com/grenoble-foot-38/startseite/verein/1290/saison_id/2024,2025-09-13 09:08:46
131,fc-barcelona,FC Barcelona (131),https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,Spain,2010,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2010,2025-09-13 09:16:51
